"Index","Value"
2017-06-22 07:05:00,99.9908255
2017-06-22 07:15:00,100.054123
2017-06-22 07:25:00,100.1380345
2017-06-22 07:35:00,100.201811888889
2017-06-22 07:45:00,100.282711
2017-06-22 07:55:00,100.3561345
2017-06-22 08:05:00,100.4190675
2017-06-22 08:15:00,100.503781666667
2017-06-22 08:25:00,100.585083
2017-06-22 08:35:00,100.653154
2017-06-22 08:45:00,100.7149295
2017-06-22 08:55:00,100.756525
2017-06-22 09:05:00,100.78907665
2017-06-22 09:15:00,100.82488425
2017-06-22 09:25:00,100.84224525
2017-06-22 09:35:00,100.8503472
2017-06-22 09:45:00,100.8585216
2017-06-22 09:55:00,100.8534565
2017-06-22 10:05:00,100.8593898
2017-06-22 10:15:00,100.85656745
2017-06-22 10:25:00,100.83428575
2017-06-22 10:35:00,100.82249545
2017-06-22 10:45:00,100.8104135
2017-06-22 10:55:00,100.79247545
2017-06-22 11:05:00,100.7755486
2017-06-22 11:15:00,100.74408115
2017-06-22 11:25:00,100.692505
2017-06-22 11:35:00,100.6470773
2017-06-22 11:45:00,100.6045415
2017-06-22 11:55:00,100.541607
2017-06-22 12:05:00,100.48677635
2017-06-22 12:15:00,100.412916
2017-06-22 12:25:00,100.34528375
2017-06-22 12:35:00,100.28415875
2017-06-22 12:45:00,100.2100085
2017-06-22 12:55:00,100.1487414
2017-06-22 13:05:00,100.06027225
2017-06-22 13:15:00,99.9843966666667
2017-06-22 13:25:00,99.90727825
2017-06-22 13:35:00,99.828066
2017-06-22 13:45:00,99.755005
2017-06-22 13:55:00,99.687008
2017-06-22 14:05:00,99.62768925
2017-06-22 14:15:00,99.5741615
2017-06-22 14:25:00,99.5205584
2017-06-22 14:35:00,99.4766491
2017-06-22 14:46:00,99.4433904444444
2017-06-22 14:55:00,99.39729435
2017-06-22 15:05:00,99.39620775
2017-06-22 15:15:00,99.38752725
2017-06-22 15:25:00,99.37631625
2017-06-22 15:35:00,99.36705625
2017-06-22 15:45:00,99.3652505
2017-06-22 15:55:00,99.3668406
2017-06-22 16:05:00,99.3823196
2017-06-22 16:15:00,99.39367675
2017-06-22 16:25:00,99.4013435
2017-06-22 16:35:00,99.4221768
2017-06-22 16:45:00,99.4467
2017-06-22 16:55:00,99.4873552
2017-06-22 17:05:00,99.51628965
2017-06-22 17:15:00,99.600199
2017-06-22 17:25:00,99.65264525
2017-06-22 17:35:00,99.719919
2017-06-22 17:45:00,99.7824922
2017-06-22 17:55:00,99.84152105
2017-06-22 18:05:00,99.9108925
2017-06-22 18:15:00,99.97310275
2017-06-22 18:25:00,100.07799125
2017-06-22 18:35:00,100.15105625
2017-06-22 18:45:00,100.22773375
2017-06-22 18:55:00,100.3052071
2017-06-22 19:05:00,100.38803615
2017-06-22 19:15:00,100.48742675
2017-06-22 19:25:00,100.5741599
2017-06-22 19:35:00,100.67695225
2017-06-22 19:45:00,100.7554395
2017-06-22 19:55:00,100.865032
2017-06-22 20:05:00,100.9231908
2017-06-22 20:15:00,100.98937845
2017-06-22 20:25:00,101.04660025
2017-06-22 20:35:00,101.105194
2017-06-22 20:45:00,101.141363
2017-06-22 20:55:00,101.1551055
2017-06-22 21:05:00,101.20357325
2017-06-22 21:15:00,101.2100111
2017-06-22 21:25:00,101.2267219
2017-06-22 21:35:00,101.19272025
2017-06-22 21:45:00,101.19959275
2017-06-22 21:55:00,101.1734799
2017-06-22 22:05:00,101.12602585
2017-06-22 22:15:00,101.0912321
2017-06-22 22:25:00,101.06222575
2017-06-22 22:35:00,101.01838475
2017-06-22 22:45:00,100.9670275
2017-06-22 22:55:00,100.91696885
2017-06-22 23:05:00,100.8559915
2017-06-22 23:15:00,100.792694
2017-06-22 23:25:00,100.7203556
2017-06-22 23:35:00,100.6391199
2017-06-22 23:45:00,100.55072225
2017-06-22 23:55:00,100.47100835
2017-06-23 00:05:00,100.3868065
2017-06-23 00:15:00,100.2950075
2017-06-23 00:25:00,100.20422375
2017-06-23 00:35:00,100.099693
2017-06-23 00:45:00,99.97418975
2017-06-23 00:55:00,99.85873745
2017-06-23 01:05:00,99.7463245
2017-06-23 01:15:00,99.6388303
2017-06-23 01:25:00,99.52605385
2017-06-23 01:35:00,99.418272
2017-06-23 01:45:00,99.329296
2017-06-23 01:55:00,99.23381025
2017-06-23 02:05:00,99.171959
2017-06-23 02:15:00,99.0667075
2017-06-23 02:25:00,98.95820025
2017-06-23 02:35:00,98.879715
2017-06-23 02:45:00,98.82437725
2017-06-23 02:55:00,98.77019445
2017-06-23 03:05:00,98.70791425
2017-06-23 03:15:00,98.6449795
2017-06-23 03:25:00,98.61025825
2017-06-23 03:35:00,98.57915125
2017-06-23 03:45:00,98.55383275
2017-06-23 03:55:00,98.5366896
2017-06-23 04:05:00,98.52026775
2017-06-23 04:15:00,98.50826075
2017-06-23 04:25:00,98.524538
2017-06-23 04:35:00,98.541899
2017-06-23 04:45:00,98.57227725
2017-06-23 04:55:00,98.60338425
2017-06-23 05:05:00,98.6457025
2017-06-23 05:15:00,98.6981476
2017-06-23 05:25:00,98.76071925
2017-06-23 05:35:00,98.82293125
2017-06-23 05:45:00,98.86734505
2017-06-23 05:55:00,98.9390335
2017-06-23 06:05:00,99.0312635
2017-06-23 06:15:00,99.11409175
2017-06-23 06:25:00,99.18462175
2017-06-23 06:35:00,99.25348565
2017-06-23 06:45:00,99.3420277
2017-06-23 06:55:00,99.43078555
2017-06-23 07:05:00,99.5097077
2017-06-23 07:15:00,99.6059895
2017-06-23 07:25:00,99.690334
2017-06-23 07:35:00,99.7635415
2017-06-23 07:45:00,99.8505645
2017-06-23 07:55:00,99.97100575
2017-06-23 08:05:00,100.08667375
2017-06-23 08:15:00,100.22303225
2017-06-23 08:25:00,100.3250295
2017-06-23 08:35:00,100.4259415
2017-06-23 08:45:00,100.5261262
2017-06-23 08:55:00,100.6162612
2017-06-23 09:05:00,100.696842
2017-06-23 09:15:00,100.7970335
2017-06-23 09:25:00,100.85635
2017-06-23 09:35:00,100.90155975
2017-06-23 09:45:00,100.95907025
2017-06-23 09:55:00,101.0115145
2017-06-23 10:05:00,101.04660025
2017-06-23 10:15:00,101.07553475
2017-06-23 10:25:00,101.12472375
2017-06-23 10:35:00,101.10555475
2017-06-23 10:45:00,101.113671611111
2017-06-23 10:55:00,101.0869649
2017-06-23 11:05:00,101.06504625
2017-06-23 11:15:00,101.03393925
2017-06-23 11:25:00,101.0126
2017-06-23 11:35:00,100.9738995
2017-06-23 11:45:00,100.94749675
2017-06-23 11:55:00,100.913496
2017-06-23 12:05:00,100.8744335
2017-06-23 12:15:00,100.848032
2017-06-23 12:25:00,100.80282025
2017-06-23 12:35:00,100.74314125
2017-06-23 12:45:00,100.69091235
2017-06-23 12:55:00,100.628849
2017-06-23 13:05:00,100.5574505
2017-06-23 13:15:00,100.48272325
2017-06-23 13:25:00,100.40134425
2017-06-23 13:35:00,100.31490125
2017-06-23 13:45:00,100.23894525
2017-06-23 13:55:00,100.1566262
2017-06-23 14:05:00,100.048336
2017-06-23 14:15:00,99.974188
2017-06-23 14:25:00,99.88268075
2017-06-23 14:35:00,99.81540675
2017-06-23 14:45:00,99.7383676
2017-06-23 14:55:00,99.67615525
2017-06-23 15:05:00,99.61908315
2017-06-23 15:15:00,99.54775625
2017-06-23 15:25:00,99.5043545
2017-06-23 15:35:00,99.462759
2017-06-23 15:45:00,99.440625
2017-06-23 15:55:00,99.4212376
2017-06-23 16:05:00,99.4077835
2017-06-23 16:15:00,99.3980881
2017-06-23 16:25:00,99.38579225
2017-06-23 16:35:00,99.383909
2017-06-23 16:45:00,99.38825155
2017-06-23 16:55:00,99.389698
2017-06-23 17:05:00,99.40886875
2017-06-23 17:15:00,99.4312915
2017-06-23 17:25:00,99.44286725
2017-06-23 17:35:00,99.48301525
2017-06-23 17:45:00,99.50833125
2017-06-23 17:55:00,99.56258575
2017-06-23 18:05:00,99.61148725
2017-06-23 18:15:00,99.6598815
2017-06-23 18:25:00,99.6998841
2017-06-23 18:35:00,99.76274575
2017-06-23 18:45:00,99.81612975
2017-06-23 18:55:00,99.89534
2017-06-23 19:05:00,99.9606617
2017-06-23 19:15:00,100.0662001
2017-06-23 19:25:00,100.13991745
2017-06-23 19:35:00,100.2465407
2017-06-23 19:45:00,100.34419825
2017-06-23 19:55:00,100.433751
2017-06-23 20:05:00,100.548191
2017-06-23 20:15:00,100.6464968
2017-06-23 20:25:00,100.75869575
2017-06-23 20:35:00,100.850565
2017-06-23 20:45:00,100.93556025
2017-06-23 20:55:00,101.0074659
2017-06-23 21:05:00,101.07582545
2017-06-23 21:15:00,101.13159575
2017-06-23 21:25:00,101.17355325
2017-06-23 21:35:00,101.23829475
2017-06-23 21:45:00,101.257826
2017-06-23 21:55:00,101.2726555
2017-06-23 22:05:00,101.2473374
2017-06-23 22:15:00,101.1919995
2017-06-23 22:25:00,101.23250775
2017-06-23 22:35:00,101.1972794
2017-06-23 22:45:00,101.15438275
2017-06-23 22:55:00,101.11387275
2017-06-23 23:05:00,101.0706875
2017-06-23 23:15:00,101.0337966
2017-06-23 23:25:00,100.986921
2017-06-23 23:35:00,100.93881625
2017-06-23 23:45:00,100.881668
2017-06-23 23:55:00,100.809332
2017-06-24 00:05:00,100.73771675
2017-06-24 00:15:00,100.6538776
2017-06-24 00:25:00,100.58110625
2017-06-24 00:35:00,100.495384
2017-06-24 00:45:00,100.40676875
2017-06-24 00:55:00,100.31164525
2017-06-24 01:05:00,100.21471225
2017-06-24 01:15:00,100.0982495
2017-06-24 01:25:00,99.96731575
2017-06-24 01:35:00,99.8479595
2017-06-24 01:45:00,99.7353309
2017-06-24 01:55:00,99.6244355
2017-06-24 02:05:00,99.504717
2017-06-24 02:15:00,99.39512105
2017-06-24 02:25:00,99.27612875
2017-06-24 02:35:00,99.162918
2017-06-24 02:45:00,99.06815725
2017-06-24 02:55:00,98.94915975
2017-06-24 03:05:00,98.84101475
2017-06-24 03:15:00,98.7560175
2017-06-24 03:25:00,98.6771699
2017-06-24 03:35:00,98.5986825
2017-06-24 03:45:00,98.5453679
2017-06-24 03:55:00,98.483232
2017-06-24 04:05:00,98.4452553
2017-06-24 04:15:00,98.400116
2017-06-24 04:25:00,98.361847
2017-06-24 04:35:00,98.3520105
2017-06-24 04:45:00,98.3454285
2017-06-24 04:55:00,98.3407262
2017-06-24 05:05:00,98.342245
2017-06-24 05:15:00,98.34152
2017-06-24 05:25:00,98.3587379
2017-06-24 05:35:00,98.3927352
2017-06-24 05:45:00,98.41711425
2017-06-24 05:55:00,98.44460475
2017-06-24 06:05:00,98.50717525
2017-06-24 06:15:00,98.58638375
2017-06-24 06:25:00,98.66921225
2017-06-24 06:35:00,98.7496496
2017-06-24 06:45:00,98.8113535
2017-06-24 06:55:00,98.8876745
2017-06-24 07:05:00,98.97628775
2017-06-24 07:15:00,99.0902195
2017-06-24 07:25:00,99.16942975
2017-06-24 07:35:00,99.24784365
2017-06-24 07:45:00,99.3455715
2017-06-24 07:55:00,99.4199357
2017-06-24 08:05:00,99.5002312
2017-06-24 08:15:00,99.58746965
2017-06-24 08:25:00,99.6851995
2017-06-24 08:35:00,99.77742905
2017-06-24 08:45:00,99.89396345
2017-06-24 08:55:00,100.01578525
2017-06-24 09:05:00,100.134779
2017-06-24 09:15:00,100.238061222222
2017-06-24 09:25:00,100.345646
2017-06-24 09:35:00,100.45234075
2017-06-24 09:45:00,100.54493525
2017-06-24 09:55:00,100.64230245
2017-06-24 10:05:00,100.7305531
2017-06-24 10:15:00,100.814394
2017-06-24 10:25:00,100.882271
2017-06-24 10:35:00,100.9195002
2017-06-24 10:45:00,100.959795
2017-06-24 10:55:00,101.00102625
2017-06-24 11:05:00,101.0205575
2017-06-24 11:15:00,101.0397256
2017-06-24 11:25:00,101.0519514
2017-06-24 11:35:00,101.0582456
2017-06-24 11:45:00,101.0610675
2017-06-24 11:55:00,101.0605598
2017-06-24 12:05:00,101.055643
2017-06-24 12:15:00,101.042984
2017-06-24 12:25:00,101.02996075
2017-06-24 12:35:00,101.0132517
2017-06-24 12:45:00,100.9905375
2017-06-24 12:55:00,100.95039225
2017-06-24 13:05:00,100.92832775
2017-06-24 13:15:00,100.87949775
2017-06-24 13:25:00,100.8460782
2017-06-24 13:35:00,100.82025605
2017-06-24 13:45:00,100.7223059
2017-06-24 13:55:00,100.66291875
2017-06-24 14:05:00,100.58095965
2017-06-24 14:15:00,100.503702
2017-06-24 14:25:00,100.4216005
2017-06-24 14:35:00,100.3384115
2017-06-24 14:45:00,100.262455
2017-06-24 14:55:00,100.17058575
2017-06-24 15:05:00,100.0931129
2017-06-24 15:15:00,100.0118045
2017-06-24 15:25:00,99.92463875
2017-06-24 15:35:00,99.84152185
2017-06-24 15:45:00,99.7753326
2017-06-24 15:55:00,99.70509125
2017-06-24 16:05:00,99.65698625
2017-06-24 16:15:00,99.60381875
2017-06-24 16:25:00,99.56547925
2017-06-24 16:35:00,99.52895
2017-06-24 16:45:00,99.51166115
2017-06-24 16:55:00,99.498205
2017-06-24 17:05:00,99.4873545
2017-06-24 17:15:00,99.49242
2017-06-24 17:25:00,99.49530975
2017-06-24 17:35:00,99.50073625
2017-06-24 17:45:00,99.50587255
2017-06-24 17:55:00,99.52265455
2017-06-24 18:05:00,99.5505791
2017-06-24 18:15:00,99.58551615
2017-06-24 18:25:00,99.62769125
2017-06-24 18:35:00,99.67217825
2017-06-24 18:45:00,99.7098645
2017-06-24 18:55:00,99.7570318
2017-06-24 19:05:00,99.8092575
2017-06-24 19:15:00,99.8640893
2017-06-24 19:25:00,99.92847115
2017-06-24 19:35:00,100.03169625
2017-06-24 19:45:00,100.0887736
2017-06-24 19:55:00,100.17167075
2017-06-24 20:05:00,100.244732
2017-06-24 20:15:00,100.3104168
2017-06-24 20:25:00,100.39266575
2017-06-24 20:35:00,100.47202115
2017-06-24 20:45:00,100.56736
2017-06-24 20:55:00,100.6428819
2017-06-24 21:05:00,100.764841
2017-06-24 21:15:00,100.86394675
2017-06-24 21:25:00,100.95516315
2017-06-24 21:35:00,101.04660025
2017-06-24 21:45:00,101.134489
2017-06-24 21:55:00,101.21232545
2017-06-24 22:05:00,101.28639975
2017-06-24 22:15:00,101.3251021
2017-06-24 22:25:00,101.35982325
2017-06-24 22:35:00,101.3818855
2017-06-24 22:45:00,101.39382175
2017-06-24 22:55:00,101.39092825
2017-06-24 23:05:00,101.39056775
2017-06-24 23:15:00,101.378992
2017-06-24 23:25:00,101.35656925
2017-06-24 23:35:00,101.3420985
2017-06-24 23:45:00,101.304123
2017-06-24 23:55:00,101.278588
2017-06-25 00:05:00,101.2317139
2017-06-25 00:15:00,101.14317065
2017-06-25 00:25:00,101.0903645
2017-06-25 00:35:00,101.0290931
2017-06-25 00:45:00,100.95039
2017-06-25 00:55:00,100.8794995
2017-06-25 01:05:00,100.7937795
2017-06-25 01:15:00,100.68093325
2017-06-25 01:25:00,100.57314675
2017-06-25 01:35:00,100.4722365
2017-06-25 01:45:00,100.361559
2017-06-25 01:55:00,100.2544975
2017-06-25 02:05:00,100.1412885
2017-06-25 02:15:00,100.0284425
2017-06-25 02:25:00,99.8700235
2017-06-25 02:35:00,99.7470475
2017-06-25 02:45:00,99.6284142
2017-06-25 02:55:00,99.492056
2017-06-25 03:05:00,99.37306025
2017-06-25 03:15:00,99.26672375
2017-06-25 03:25:00,99.1528635
2017-06-25 03:35:00,99.0330735
2017-06-25 03:45:00,98.90648075
2017-06-25 03:55:00,98.81967525
2017-06-25 04:05:00,98.71623225
2017-06-25 04:15:00,98.6357913
2017-06-25 04:25:00,98.56106575
2017-06-25 04:35:00,98.47968675
2017-06-25 04:45:00,98.42717055
2017-06-25 04:55:00,98.363006
2017-06-25 05:05:00,98.3248845
2017-06-25 05:15:00,98.29182495
2017-06-25 05:25:00,98.2687498
2017-06-25 05:35:00,98.23771505
2017-06-25 05:45:00,98.2513885
2017-06-25 05:55:00,98.22542
2017-06-25 06:05:00,98.2382228
2017-06-25 06:15:00,98.2398875
2017-06-25 06:25:00,98.2742477
2017-06-25 06:35:00,98.32437735
2017-06-25 06:45:00,98.3661888
2017-06-25 06:55:00,98.423624
2017-06-25 07:05:00,98.4944427
2017-06-25 07:15:00,98.570471
2017-06-25 07:25:00,98.6299305
2017-06-25 07:35:00,98.73214525
2017-06-25 07:45:00,98.82184625
2017-06-25 07:55:00,98.8862268
2017-06-25 08:05:00,98.97245305
2017-06-25 08:15:00,99.0672143
2017-06-25 08:25:00,99.15315425
2017-06-25 08:35:00,99.223324
2017-06-25 08:45:00,99.34086975
2017-06-25 08:55:00,99.431656
2017-06-25 09:05:00,99.52207815
2017-06-25 09:15:00,99.64649775
2017-06-25 09:25:00,99.73713815
2017-06-25 09:35:00,99.8674204
2017-06-25 09:45:00,99.9749849
2017-06-25 09:55:00,100.09781605
2017-06-25 10:05:00,100.2262116
2017-06-25 10:15:00,100.3328408
2017-06-25 10:25:00,100.4478568
2017-06-25 10:35:00,100.5727865
2017-06-25 10:45:00,100.68093085
2017-06-25 10:55:00,100.7618043
2017-06-25 11:05:00,100.84036605
2017-06-25 11:15:00,100.87696675
2017-06-25 11:25:00,100.9189225
2017-06-25 11:35:00,100.96992155
2017-06-25 11:45:00,101.00826075
2017-06-25 11:55:00,101.0256215
2017-06-25 12:05:00,101.06251325
2017-06-25 12:15:00,101.0724227
2017-06-25 12:25:00,101.08038195
2017-06-25 12:35:00,101.0832025
2017-06-25 12:45:00,101.06576925
2017-06-25 12:55:00,101.0620794
2017-06-25 13:05:00,101.050577
2017-06-25 13:15:00,101.0303954
2017-06-25 13:25:00,101.00514985
2017-06-25 13:35:00,100.975708
2017-06-25 13:45:00,100.9514773
2017-06-25 13:55:00,100.9022845
2017-06-25 14:05:00,100.86647625
2017-06-25 14:15:00,100.83074335
2017-06-25 14:25:00,100.7735215
2017-06-25 14:35:00,100.70046425
2017-06-25 14:45:00,100.6360835
2017-06-25 14:55:00,100.5684463
2017-06-25 15:05:00,100.50623325
2017-06-25 15:15:00,100.42268175
2017-06-25 15:25:00,100.356497
2017-06-25 15:35:00,100.27185825
2017-06-25 15:45:00,100.19590375
2017-06-25 15:55:00,100.119877
2017-06-25 16:05:00,100.03025075
2017-06-25 16:15:00,99.94670125
2017-06-25 16:25:00,99.8659722
2017-06-25 16:35:00,99.7919691
2017-06-25 16:45:00,99.729685
2017-06-25 16:55:00,99.6765908
2017-06-25 17:05:00,99.64317155
2017-06-25 17:15:00,99.59984025
2017-06-25 17:25:00,99.57611235
2017-06-25 17:35:00,99.56005505
2017-06-25 17:45:00,99.5354575
2017-06-25 17:55:00,99.52236715
2017-06-25 18:05:00,99.51954475
2017-06-25 18:15:00,99.51918425
2017-06-25 18:25:00,99.52569225
2017-06-25 18:35:00,99.547398
2017-06-25 18:45:00,99.56982
2017-06-25 18:55:00,99.59911925
2017-06-25 19:05:00,99.63239075
2017-06-25 19:15:00,99.666752
2017-06-25 19:25:00,99.7155092
2017-06-25 19:35:00,99.756813
2017-06-25 19:45:00,99.80744925
2017-06-25 19:55:00,99.8529513
2017-06-25 20:05:00,99.9038765
2017-06-25 20:15:00,99.98938
2017-06-25 20:25:00,100.0628035
2017-06-25 20:35:00,100.1226266
2017-06-25 20:45:00,100.2042235
2017-06-25 20:55:00,100.283434
2017-06-25 21:05:00,100.35902625
2017-06-25 21:15:00,100.4393228
2017-06-25 21:25:00,100.5402315
2017-06-25 21:35:00,100.629572
2017-06-25 21:45:00,100.734461
2017-06-25 21:55:00,100.84369275
2017-06-25 22:05:00,100.9289048
2017-06-25 22:15:00,101.02605505
2017-06-25 22:25:00,101.0972345
2017-06-25 22:35:00,101.20103825
2017-06-25 22:45:00,101.2859642
2017-06-25 22:55:00,101.3370361
2017-06-25 23:05:00,101.38622475
2017-06-25 23:15:00,101.4180542
2017-06-25 23:25:00,101.4410594
2017-06-25 23:35:00,101.4510399
2017-06-25 23:45:00,101.44778695
2017-06-25 23:55:00,101.433607
2017-06-26 00:05:00,101.41950225
2017-06-26 00:15:00,101.3927373
2017-06-26 00:25:00,101.3594604
2017-06-26 00:35:00,101.32943955
2017-06-26 00:45:00,101.29486425
2017-06-26 00:55:00,101.2620948
2017-06-26 01:05:00,101.188019
2017-06-26 01:15:00,101.0986825
2017-06-26 01:25:00,101.026705
2017-06-26 01:35:00,100.95400825
2017-06-26 01:45:00,100.8780535
2017-06-26 01:55:00,100.8088257
2017-06-26 02:05:00,100.72361175
2017-06-26 02:15:00,100.585808
2017-06-26 02:25:00,100.4882217
2017-06-26 02:35:00,100.3669835
2017-06-26 02:45:00,100.251606
2017-06-26 02:55:00,100.1386862
2017-06-26 03:05:00,99.98142425
2017-06-26 03:15:00,99.84181025
2017-06-26 03:25:00,99.71268475
2017-06-26 03:35:00,99.5884832
2017-06-26 03:45:00,99.45552625
2017-06-26 03:55:00,99.3372535
2017-06-26 04:05:00,99.216448
2017-06-26 04:15:00,99.10685725
2017-06-26 04:25:00,98.99299815
2017-06-26 04:35:00,98.87030975
2017-06-26 04:45:00,98.810993
2017-06-26 04:55:00,98.69416845
2017-06-26 05:05:00,98.61683925
2017-06-26 05:15:00,98.54334275
2017-06-26 05:25:00,98.48894535
2017-06-26 05:35:00,98.43049825
2017-06-26 05:45:00,98.37045875
2017-06-26 05:55:00,98.32647665
2017-06-26 06:05:00,98.3039035
2017-06-26 06:15:00,98.2699041
2017-06-26 06:25:00,98.2887155
2017-06-26 06:35:00,98.30643675
2017-06-26 06:45:00,98.31135645
2017-06-26 06:55:00,98.29703325
2017-06-26 07:05:00,98.313671
2017-06-26 07:15:00,98.33573525
2017-06-26 07:25:00,98.36647975
2017-06-26 07:35:00,98.3852115
2017-06-26 07:45:00,98.4223223
2017-06-26 07:55:00,98.4837364
2017-06-26 08:05:00,98.54840875
2017-06-26 08:15:00,98.62436475
2017-06-26 08:25:00,98.70205405
2017-06-26 08:35:00,98.78712535
2017-06-26 08:45:00,98.85258945
2017-06-26 08:55:00,98.9314365
2017-06-26 09:05:00,99.042475
2017-06-26 09:15:00,99.13485145
2017-06-26 09:25:00,99.2221658
2017-06-26 09:35:00,99.306509
2017-06-26 09:45:00,99.39910125
2017-06-26 09:55:00,99.4880051
2017-06-26 10:05:00,99.59766975
2017-06-26 10:15:00,99.70002925
2017-06-26 10:25:00,99.8050615
2017-06-26 10:35:00,99.92644675
2017-06-26 10:45:00,100.04508025
2017-06-26 10:55:00,100.1839695
2017-06-26 11:05:00,100.2823485
2017-06-26 11:15:00,100.43823825
2017-06-26 11:25:00,100.5503615
2017-06-26 11:35:00,100.660966
2017-06-26 11:45:00,100.76701375
2017-06-26 11:55:00,100.85743325
2017-06-26 12:05:00,100.9207305
2017-06-26 12:15:00,100.97462275
2017-06-26 12:25:00,101.0180245
2017-06-26 12:35:00,101.04710505
2017-06-26 12:45:00,101.084938
2017-06-26 12:55:00,101.114235
2017-06-26 13:05:00,101.12942675
2017-06-26 13:15:00,101.150404
2017-06-26 13:25:00,101.1493205
2017-06-26 13:35:00,101.150404
2017-06-26 13:45:00,101.14099875
2017-06-26 13:55:00,101.1189385
2017-06-26 14:05:00,101.09651375
2017-06-26 14:15:00,101.0678662
2017-06-26 14:25:00,101.04587775
2017-06-26 14:35:00,101.0071757
2017-06-26 14:45:00,100.97158585
2017-06-26 14:55:00,100.9265175
2017-06-26 15:05:00,100.89324375
2017-06-26 15:15:00,100.849842
2017-06-26 15:25:00,100.793415
2017-06-26 15:35:00,100.72324975
2017-06-26 15:45:00,100.6606049
2017-06-26 15:55:00,100.5854433
2017-06-26 16:05:00,100.515278
2017-06-26 16:15:00,100.4375135
2017-06-26 16:25:00,100.35504725
2017-06-26 16:35:00,100.28560425
2017-06-26 16:45:00,100.2009695
2017-06-26 16:55:00,100.12609675
2017-06-26 17:05:00,100.0418245
2017-06-26 17:15:00,99.94995475
2017-06-26 17:25:00,99.8787027
2017-06-26 17:35:00,99.8195306
2017-06-26 17:45:00,99.7821295
2017-06-26 17:55:00,99.72498325
2017-06-26 18:05:00,99.694024
2017-06-26 18:15:00,99.6711669
2017-06-26 18:25:00,99.64404
2017-06-26 18:35:00,99.62920815
2017-06-26 18:45:00,99.60598925
2017-06-26 18:55:00,99.60251595
2017-06-26 19:05:00,99.60634975
2017-06-26 19:15:00,99.6146669
2017-06-26 19:25:00,99.6346353
2017-06-26 19:35:00,99.6492482
2017-06-26 19:45:00,99.67651775
2017-06-26 19:55:00,99.709795
2017-06-26 20:05:00,99.74560175
2017-06-26 20:15:00,99.78690665
2017-06-26 20:25:00,99.82192025
2017-06-26 20:35:00,99.8600419
2017-06-26 20:45:00,99.90655325
2017-06-26 20:55:00,99.96724515
2017-06-26 21:05:00,100.0360375
2017-06-26 21:15:00,100.112356
2017-06-26 21:25:00,100.17651825
2017-06-26 21:35:00,100.2328679
2017-06-26 21:45:00,100.340654
2017-06-26 21:55:00,100.4283251
2017-06-26 22:05:00,100.5213531
2017-06-26 22:15:00,100.60931575
2017-06-26 22:25:00,100.69460395
2017-06-26 22:35:00,100.78567695
2017-06-26 22:45:00,100.89179625
2017-06-26 22:55:00,100.9719452
2017-06-26 23:05:00,101.05383415
2017-06-26 23:15:00,101.1475105
2017-06-26 23:25:00,101.23670365
2017-06-26 23:35:00,101.288931
2017-06-26 23:45:00,101.3431835
2017-06-26 23:55:00,101.377907
2017-06-27 00:05:00,101.40720375
2017-06-27 00:15:00,101.4328825
2017-06-27 00:25:00,101.4390335
2017-06-27 00:35:00,101.45096775
2017-06-27 00:45:00,101.4439519
2017-06-27 00:55:00,101.4161758
2017-06-27 01:05:00,101.39164925
2017-06-27 01:15:00,101.36054775
2017-06-27 01:25:00,101.32329175
2017-06-27 01:35:00,101.28205875
2017-06-27 01:45:00,101.2424184
2017-06-27 01:55:00,101.18042375
2017-06-27 02:05:00,101.09571505
2017-06-27 02:15:00,101.0217865
2017-06-27 02:25:00,100.9518355
2017-06-27 02:35:00,100.8719005
2017-06-27 02:45:00,100.78147925
2017-06-27 02:55:00,100.68252345
2017-06-27 03:05:00,100.56808275
2017-06-27 03:15:00,100.463556
2017-06-27 03:25:00,100.3452835
2017-06-27 03:35:00,100.23135175
2017-06-27 03:45:00,100.09860975
2017-06-27 03:55:00,99.955019
2017-06-27 04:05:00,99.8150445
2017-06-27 04:15:00,99.687008
2017-06-27 04:25:00,99.5623686
2017-06-27 04:35:00,99.44069875
2017-06-27 04:45:00,99.332552
2017-06-27 04:55:00,99.220789
2017-06-27 05:05:00,99.12747175
2017-06-27 05:15:00,99.0458029
2017-06-27 05:25:00,98.9199334
2017-06-27 05:35:00,98.835951
2017-06-27 05:45:00,98.780613
2017-06-27 05:55:00,98.6797736
2017-06-27 06:05:00,98.59759725
2017-06-27 06:15:00,98.5324935
2017-06-27 06:25:00,98.4691247
2017-06-27 06:35:00,98.4257965
2017-06-27 06:45:00,98.3762415
2017-06-27 06:55:00,98.35389195
2017-06-27 07:05:00,98.3271985
2017-06-27 07:15:00,98.3190975
2017-06-27 07:25:00,98.312153
2017-06-27 07:35:00,98.3031825
2017-06-27 07:45:00,98.31728925
2017-06-27 07:55:00,98.30137275
2017-06-27 08:05:00,98.3170716
2017-06-27 08:15:00,98.3299485
2017-06-27 08:25:00,98.35743525
2017-06-27 08:35:00,98.41024225
2017-06-27 08:45:00,98.4626885
2017-06-27 08:55:00,98.53278395
2017-06-27 09:05:00,98.60230075
2017-06-27 09:15:00,98.6807858
2017-06-27 09:25:00,98.770325
2017-06-27 09:35:00,98.849045
2017-06-27 09:45:00,98.9412024
2017-06-27 09:55:00,99.049347
2017-06-27 10:05:00,99.14085575
2017-06-27 10:15:00,99.22223475
2017-06-27 10:25:00,99.306507
2017-06-27 10:35:00,99.390423
2017-06-27 10:45:00,99.48699175
